OMIM:142900	Holt-Oram syndrome		HP:0001631	OMIM:142900	PCS		HP:0040281			P	LLM:claude-opus-4-7[2026-05-29]
OMIM:142900	Holt-Oram syndrome		HP:0001156	OMIM:142900	PCS		HP:0040281			P	LLM:claude-opus-4-7[2026-05-29]
OMIM:142900	Holt-Oram syndrome		HP:0009777	OMIM:142900	PCS		HP:0040281			P	LLM:claude-opus-4-7[2026-05-29]
OMIM:142900	Holt-Oram syndrome		HP:0009623	OMIM:142900	PCS		HP:0040281			P	LLM:claude-opus-4-7[2026-05-29]
OMIM:142900	Holt-Oram syndrome		HP:0001167	OMIM:142900	PCS		HP:0040280			P	LLM:claude-opus-4-7[2026-05-29]
OMIM:142900	Holt-Oram syndrome		HP:0001627	OMIM:142900	PCS		HP:0040281			P	LLM:claude-opus-4-7[2026-05-29]
OMIM:142900	Holt-Oram syndrome		HP:0009778	OMIM:142900	PCS		HP:0040281			P	LLM:claude-opus-4-7[2026-05-29]
OMIM:142900	Holt-Oram syndrome		HP:0001643	OMIM:142900	PCS		HP:0040281			P	LLM:claude-opus-4-7[2026-05-29]
OMIM:142900	Holt-Oram syndrome		HP:0001629	OMIM:142900	PCS		HP:0040281			P	LLM:claude-opus-4-7[2026-05-29]
OMIM:142900	Holt-Oram syndrome		HP:0011675	OMIM:142900	PCS		HP:0040281			P	LLM:claude-opus-4-7[2026-05-29]
OMIM:142900	Holt-Oram syndrome		HP:0012722	OMIM:142900	PCS		HP:0040281			P	LLM:claude-opus-4-7[2026-05-29]
OMIM:142900	Holt-Oram syndrome		HP:0003022	OMIM:142900	PCS		HP:0040281			P	LLM:claude-opus-4-7[2026-05-29]
