OMIM:256810	Mitochondrial DNA depletion syndrome 6 (hepatocerebral type)		HP:0001508	OMIM:256810	PCS		HP:0040281			P	LLM:claude-opus-4-7[2026-05-29]
OMIM:256810	Mitochondrial DNA depletion syndrome 6 (hepatocerebral type)		HP:0001399	OMIM:256810	PCS		HP:0040281			P	LLM:claude-opus-4-7[2026-05-29]
OMIM:256810	Mitochondrial DNA depletion syndrome 6 (hepatocerebral type)		HP:0001397	OMIM:256810	PCS		HP:0040281			P	LLM:claude-opus-4-7[2026-05-29]
OMIM:256810	Mitochondrial DNA depletion syndrome 6 (hepatocerebral type)		HP:0001394	OMIM:256810	PCS		HP:0040281			P	LLM:claude-opus-4-7[2026-05-29]
OMIM:256810	Mitochondrial DNA depletion syndrome 6 (hepatocerebral type)		HP:0001410	OMIM:256810	PCS		HP:0040280			P	LLM:claude-opus-4-7[2026-05-29]
OMIM:256810	Mitochondrial DNA depletion syndrome 6 (hepatocerebral type)		HP:0001263	OMIM:256810	PCS		HP:0040281			P	LLM:claude-opus-4-7[2026-05-29]
OMIM:256810	Mitochondrial DNA depletion syndrome 6 (hepatocerebral type)		HP:0001250	OMIM:256810	PCS		HP:0040281			P	LLM:claude-opus-4-7[2026-05-29]
OMIM:256810	Mitochondrial DNA depletion syndrome 6 (hepatocerebral type)		HP:0001252	OMIM:256810	PCS		HP:0040281			P	LLM:claude-opus-4-7[2026-05-29]
OMIM:256810	Mitochondrial DNA depletion syndrome 6 (hepatocerebral type)		HP:0001249	OMIM:256810	PCS		HP:0040281			P	LLM:claude-opus-4-7[2026-05-29]
OMIM:256810	Mitochondrial DNA depletion syndrome 6 (hepatocerebral type)		HP:0002910	OMIM:256810	PCS		HP:0040281			P	LLM:claude-opus-4-7[2026-05-29]
OMIM:256810	Mitochondrial DNA depletion syndrome 6 (hepatocerebral type)		HP:0003128	OMIM:256810	PCS		HP:0040281			P	LLM:claude-opus-4-7[2026-05-29]
OMIM:256810	Mitochondrial DNA depletion syndrome 6 (hepatocerebral type)		HP:0001978	OMIM:256810	PCS		HP:0040281			P	LLM:claude-opus-4-7[2026-05-29]
OMIM:256810	Mitochondrial DNA depletion syndrome 6 (hepatocerebral type)		HP:0003073	OMIM:256810	PCS		HP:0040281			P	LLM:claude-opus-4-7[2026-05-29]
OMIM:256810	Mitochondrial DNA depletion syndrome 6 (hepatocerebral type)		HP:0008347	OMIM:256810	PCS		HP:0040281			P	LLM:claude-opus-4-7[2026-05-29]
OMIM:256810	Mitochondrial DNA depletion syndrome 6 (hepatocerebral type)		HP:0003287	OMIM:256810	PCS		HP:0040281			P	LLM:claude-opus-4-7[2026-05-29]
OMIM:256810	Mitochondrial DNA depletion syndrome 6 (hepatocerebral type)		HP:0002240	OMIM:256810	PCS		HP:0040281			P	LLM:claude-opus-4-7[2026-05-29]
