OMIM:616900	Hypotonia, infantile, with psychomotor retardation and characteristic facies 3		HP:0001263	OMIM:616900	PCS		HP:0040280			P	LLM:claude-opus-4-7[2026-05-29]
OMIM:616900	Hypotonia, infantile, with psychomotor retardation and characteristic facies 3		HP:0001290	OMIM:616900	PCS		HP:0040280			P	LLM:claude-opus-4-7[2026-05-29]
OMIM:616900	Hypotonia, infantile, with psychomotor retardation and characteristic facies 3		HP:0001249	OMIM:616900	PCS		HP:0040281			P	LLM:claude-opus-4-7[2026-05-29]
OMIM:616900	Hypotonia, infantile, with psychomotor retardation and characteristic facies 3		HP:0000750	OMIM:616900	PCS		HP:0040281			P	LLM:claude-opus-4-7[2026-05-29]
OMIM:616900	Hypotonia, infantile, with psychomotor retardation and characteristic facies 3		HP:0011968	OMIM:616900	PCS		HP:0040281			P	LLM:claude-opus-4-7[2026-05-29]
OMIM:616900	Hypotonia, infantile, with psychomotor retardation and characteristic facies 3		HP:0000252	OMIM:616900	PCS		HP:0040281			P	LLM:claude-opus-4-7[2026-05-29]
OMIM:616900	Hypotonia, infantile, with psychomotor retardation and characteristic facies 3		HP:0001508	OMIM:616900	PCS		HP:0040281			P	LLM:claude-opus-4-7[2026-05-29]
OMIM:616900	Hypotonia, infantile, with psychomotor retardation and characteristic facies 3		HP:0002650	OMIM:616900	PCS		HP:0040281			P	LLM:claude-opus-4-7[2026-05-29]
OMIM:616900	Hypotonia, infantile, with psychomotor retardation and characteristic facies 3		HP:0001250	OMIM:616900	PCS		HP:0040281			P	LLM:claude-opus-4-7[2026-05-29]
OMIM:616900	Hypotonia, infantile, with psychomotor retardation and characteristic facies 3		HP:0000219	OMIM:616900	PCS		HP:0040281			P	LLM:claude-opus-4-7[2026-05-29]
OMIM:616900	Hypotonia, infantile, with psychomotor retardation and characteristic facies 3		HP:0000218	OMIM:616900	PCS		HP:0040281			P	LLM:claude-opus-4-7[2026-05-29]
OMIM:616900	Hypotonia, infantile, with psychomotor retardation and characteristic facies 3		HP:0000431	OMIM:616900	PCS		HP:0040281			P	LLM:claude-opus-4-7[2026-05-29]
