OMIM:618977	Optic atrophy 12		HP:0000648	OMIM:618977	PCS		HP:0040281			P	LLM:claude-opus-4-7[2026-05-29]
OMIM:618977	Optic atrophy 12		HP:0000543	OMIM:618977	PCS		HP:0040281			P	LLM:claude-opus-4-7[2026-05-29]
OMIM:618977	Optic atrophy 12		HP:0000505	OMIM:618977	PCS		HP:0040281			P	LLM:claude-opus-4-7[2026-05-29]
OMIM:618977	Optic atrophy 12		HP:0007754	OMIM:618977	PCS		HP:0040281			P	LLM:claude-opus-4-7[2026-05-29]
OMIM:618977	Optic atrophy 12		HP:0001251	OMIM:618977	PCS		HP:0040281			P	LLM:claude-opus-4-7[2026-05-29]
OMIM:618977	Optic atrophy 12		HP:0001257	OMIM:618977	PCS		HP:0040281			P	LLM:claude-opus-4-7[2026-05-29]
OMIM:618977	Optic atrophy 12		HP:0002080	OMIM:618977	PCS		HP:0040281			P	LLM:claude-opus-4-7[2026-05-29]
OMIM:618977	Optic atrophy 12		HP:0001761	OMIM:618977	PCS		HP:0040281			P	LLM:claude-opus-4-7[2026-05-29]
OMIM:618977	Optic atrophy 12		HP:0003487	OMIM:618977	PCS		HP:0040281			P	LLM:claude-opus-4-7[2026-05-29]
OMIM:618977	Optic atrophy 12		HP:0002066	OMIM:618977	PCS		HP:0040281			P	LLM:claude-opus-4-7[2026-05-29]
